date,retew,csadew
2010-08-04,0.0119385373,0.0191760457
2010-08-05,0.0033620821,0.0247124922
2010-08-06,-0.0043126119,0.0192262306
2010-08-09,0.0152272687,0.0205654551
2010-08-10,-0.0171614478,0.0183914293
2010-08-11,-0.0439309701,0.0198893076
2010-08-12,-0.0077140149,0.0192831484
2010-08-13,-0.0086054104,0.0159769397
2010-08-16,0.0056421194,0.0184541695
2010-08-17,0.023186403,0.0200344992
2010-08-18,0.0032768358,0.019750237
2010-08-19,-0.0217620149,0.0209354772
2010-08-20,-0.0068638358,0.0183106692
2010-08-23,-0.0067642761,0.0183476477
2010-08-24,-0.0207951119,0.0179004867
2010-08-25,0.0077401642,0.0182767137
2010-08-26,-0.0103658433,0.0185358614
2010-08-27,0.028860709,0.019607926
2010-08-30,-0.0164656791,0.0173669855
2010-08-31,0.0005020149,0.0206278525
2010-09-01,0.0324910373,0.0184891959
2010-09-02,0.0140478955,0.0179642145
2010-09-03,0.0145270448,0.0160581709
2010-09-07,-0.0142306418,0.0208951836
2010-09-08,0.0069508433,0.0207582094
2010-09-09,-0.0013632463,0.0162743914
2010-09-10,0.000938403,0.0157955226
2010-09-13,0.0185725821,0.0184950448
2010-09-14,-0.000983903,0.016135955
2010-09-15,-0.0039053209,0.0176043705
2010-09-16,-0.006183597,0.0156992087
2010-09-17,-0.0006450522,0.0202432825
2010-09-20,0.0239548731,0.020944789
2010-09-21,-0.001230291,0.0189118172
2010-09-22,-0.0110034552,0.0175365069
2010-09-23,-0.0024957015,0.0197544266
2010-09-24,0.0275806194,0.0190001979
2010-09-27,0.001683194,0.0168187844
2010-09-28,0.0106488507,0.0226181575
2010-09-29,0.0060373111,0.0226980494
2010-09-30,0.0044914222,0.0205893044
2010-10-01,0.009489037,0.0184634798
2010-10-04,-0.0205128603,0.0201797512
2010-10-05,0.0219094118,0.0205457768
2010-10-06,0.002494,0.0211945294
2010-10-07,0.0028366985,0.0183056586
2010-10-08,0.0052068832,0.0163426191
2010-10-11,0.0084234088,0.0238755092
2010-10-12,0.0114092993,0.0265358034
2010-10-13,0.0187309635,0.0224680336
2010-10-14,0.0022966058,0.0197262231
2010-10-15,-0.0037607226,0.0192647531
2010-10-18,0.0056760073,0.0178539936
2010-10-19,-0.0295404161,0.0205653813
2010-10-20,0.0171743358,0.0220873267
2010-10-21,-0.0085155839,0.0182633522
2010-10-22,0.0061383212,0.0196076165
2010-10-25,0.0065798832,0.0154732692
2010-10-26,-0.0000592,0.0174269364
2010-10-27,-0.0016755182,0.0185365134
2010-10-28,-0.0057771387,0.0192819032
2010-10-29,0.0027814161,0.0205317086
2010-11-01,-0.0075770219,0.0221670862
2010-11-02,0.0175968029,0.017787028
2010-11-03,0.0046043603,0.016104098
2010-11-04,0.0216160882,0.0245781925
2010-11-05,0.0016384926,0.0201260297
2010-11-08,0.0093853529,0.0219789317
2010-11-09,-0.0162887059,0.0238238702
2010-11-10,0.0061472868,0.0221497637
2010-11-11,-0.0063293824,0.0203340407
2010-11-12,-0.0229953603,0.0193448627
2010-11-15,0.0006231765,0.0140022491
2010-11-16,-0.0280612794,0.0207224276
2010-11-17,-0.0077822868,0.0221070792
2010-11-18,0.0177129485,0.0190507683
2010-11-19,0.0072715809,0.0179541663
2010-11-22,0.0002852426,0.0133644303
2010-11-23,-0.0132400956,0.01646541
2010-11-24,0.0231888382,0.017835758
2010-11-26,-0.0065341618,0.0113693486
2010-11-29,-0.0008505221,0.0154018884
2010-11-30,-0.0114684706,0.0180274377
2010-12-01,0.0162554044,0.019542472
2010-12-02,0.0155000809,0.0197536003
2010-12-03,0.0064938309,0.0158004164
2010-12-06,0.012465625,0.020708511
2010-12-07,-0.0051468088,0.0173911021
2010-12-08,0.0006895662,0.0182505063
2010-12-09,0.0077146029,0.0161222889
2010-12-10,0.0157752206,0.021649846
2010-12-13,-0.0039432279,0.018209738
2010-12-14,-0.0072252132,0.018618442
2010-12-15,-0.0058324338,0.0161365715
2010-12-16,0.0034486838,0.0184380213
2010-12-17,0.0057957721,0.0218079104
2010-12-20,0.0053383162,0.0178587899
2010-12-21,0.0083984338,0.0162129618
2010-12-22,0.000965625,0.0172889798
2010-12-23,0.0001062941,0.0131544351
2010-12-27,0.0026704044,0.0159895938
2010-12-28,-0.0040986985,0.0133728645
2010-12-29,0.0054049118,0.0194999165
2010-12-30,-0.0025363382,0.0133647504
2010-12-31,-0.0009032132,0.0128668709
2011-01-03,0.0162373456,0.0176882878
2011-01-04,0.0006595809,0.0237708585
2011-01-05,0.0113570074,0.0185037438
2011-01-06,0.000076,0.0196691068
2011-01-07,0.0001233088,0.0160683056
2011-01-10,0.0072716324,0.0194110582
2011-01-11,0.0112650515,0.0187873524
2011-01-12,0.0125439779,0.0173086937
2011-01-13,-0.0009718529,0.0174151453
2011-01-14,0.0051286985,0.0169873822
2011-01-18,0.0127145,0.0242388162
2011-01-19,-0.023719375,0.0241292647
2011-01-20,-0.0122858676,0.0177881814
2011-01-21,-0.0047175294,0.017187705
2011-01-24,0.01288725,0.0200265037
2011-01-25,-0.0073046838,0.0179327194
2011-01-26,0.0114457059,0.0176532569
2011-01-27,0.0040594779,0.0163511441
2011-01-28,-0.0271467132,0.0155134611
2011-01-31,0.0077091471,0.0175318404
2011-02-01,0.0237700882,0.0180269247
2011-02-02,0.0131333088,0.0277314178
2011-02-03,-0.0024521985,0.0150927957
2011-02-04,0.0000121,0.0247220476
2011-02-07,0.0085147721,0.0176440234
2011-02-08,0.0055573088,0.0188028363
2011-02-09,-0.0108314412,0.0155699965
2011-02-10,-0.0001171314,0.0153608941
2011-02-11,0.0105543504,0.019450007
2011-02-14,0.0047738978,0.0175567861
2011-02-15,-0.0092047956,0.0136024856
2011-02-16,0.0092163577,0.0160316419
2011-02-17,0.0091509124,0.0196991691
2011-02-18,-0.0032139781,0.0178935231
2011-02-22,-0.027363365,0.0213929409
2011-02-23,-0.0157124088,0.0224249784
2011-02-24,0.0098553796,0.0190222555
2011-02-25,0.0146406131,0.0184816023
2011-02-28,-0.0008998029,0.0223477022
2011-03-01,-0.0181499562,0.0186779114
2011-03-02,0.0050946861,0.0141452568
2011-03-03,0.0124849562,0.017356001
2011-03-04,-0.0031704745,0.0174681444
2011-03-07,-0.0143265766,0.017887112
2011-03-08,0.0069804745,0.0159579024
2011-03-09,-0.0035914891,0.0196201202
2011-03-10,-0.0307030876,0.018761934
2011-03-11,-0.0022268978,0.0225341506
2011-03-14,-0.0022674088,0.0250805213
2011-03-15,0.0020476861,0.0288303221
2011-03-16,-0.0104324234,0.0235848279
2011-03-17,0.0053427007,0.0182878912
2011-03-18,0.0072707226,0.0242226566
2011-03-21,0.0232182044,0.0181206972
2011-03-22,-0.0003989562,0.0159200511
2011-03-23,0.0028343942,0.0164380374
2011-03-24,0.0078783504,0.0141196975
2011-03-25,0.0051456861,0.0153980851
2011-03-28,0.0013806204,0.0210477737
2011-03-29,0.0169794234,0.0199858241
2011-03-30,0.0120344599,0.0175069628
2011-03-31,0.0025075547,0.0172659018
2011-04-01,-0.0033702701,0.0200160515
2011-04-04,-0.0051719124,0.0194109114
2011-04-05,-0.0003124088,0.0140318981
2011-04-06,-0.0059573942,0.0184992018
2011-04-07,-0.0082945109,0.0158115142
2011-04-08,-0.0130662263,0.014700754
2011-04-11,-0.0158397737,0.0189894239
2011-04-12,-0.0208660365,0.0163469597
2011-04-13,0.0046979635,0.0185630674
2011-04-14,0.0051050876,0.0179059074
2011-04-15,0.0039909562,0.0155695332
2011-04-18,-0.0224328175,0.0154877737
2011-04-19,-0.0013373358,0.0160783138
2011-04-20,0.0202563869,0.017821242
2011-04-21,0.009333854,0.0159382258
2011-04-25,-0.0017048248,0.0145897213
2011-04-26,0.0120254088,0.0168991742
2011-04-27,0.0017854161,0.0149603705
2011-04-28,-0.0014221241,0.0166454168
2011-04-29,0.0115422044,0.0221369457
2011-05-02,-0.0134756642,0.0136138124
2011-05-03,-0.016661073,0.0203729306
2011-05-04,-0.0161110365,0.0170496891
2011-05-05,-0.0096244891,0.0213994256
2011-05-06,0.0089592774,0.0203754213
2011-05-09,0.0109821679,0.0169958408
2011-05-10,0.0099032263,0.0219027097
2011-05-11,-0.021017219,0.0228219122
2011-05-12,0.0097523066,0.0194437068
2011-05-13,-0.0151119708,0.0172954442
2011-05-16,-0.0172428467,0.0211849597
2011-05-17,-0.0085697591,0.0213739074
2011-05-18,0.0175996277,0.0204281818
2011-05-19,-0.0021104234,0.0170728223
2011-05-20,-0.0059724453,0.0184322262
2011-05-23,-0.0228083723,0.0179911338
2011-05-24,-0.0066467956,0.0185615954
2011-05-25,0.013057927,0.0208613486
2011-05-26,0.0050699416,0.016452374
2011-05-27,0.0101707883,0.0179317342
2011-05-31,0.0196799058,0.025352931
2011-06-01,-0.0318613116,0.0224449239
2011-06-02,0.0004112609,0.0163688488
2011-06-03,-0.0130319493,0.0196024022
2011-06-06,-0.0133901377,0.0221824395
2011-06-07,0.0010389493,0.0151867363
2011-06-08,-0.0218618696,0.0245926837
2011-06-09,0.0048735,0.0149981449
2011-06-10,-0.0114325072,0.0174369567
2011-06-13,-0.0056961739,0.0204554883
2011-06-14,0.0193966884,0.0195791096
2011-06-15,-0.0218566014,0.0212005641
2011-06-16,-0.0046804203,0.019577778
2011-06-17,-0.0004433333,0.0200331401
2011-06-20,0.000352558,0.0204105317
2011-06-21,0.0190372174,0.017812707
2011-06-22,0.0041373188,0.0223595799
2011-06-23,0.0004399928,0.0166545572
2011-06-24,-0.0045764493,0.0184778341
2011-06-27,0.0056241007,0.0182234122
2011-06-28,0.0127743597,0.0214299019
2011-06-29,-0.0009816115,0.0211626792
2011-06-30,0.0148837554,0.0182109226
2011-07-01,0.013913,0.0170134245
2011-07-05,-0.007804777,0.0166985106
2011-07-06,-0.0018623597,0.0154655957
2011-07-07,0.0120516691,0.0153191584
2011-07-08,-0.0060422374,0.0140455197
2011-07-11,-0.023304554,0.01924432
2011-07-12,-0.0138011583,0.0256845631
2011-07-13,0.0085938345,0.0184013946
2011-07-14,-0.0149906187,0.0173705656
2011-07-15,0.0083668777,0.0162577729
2011-07-18,-0.0155892446,0.0159688331
2011-07-19,0.0202457482,0.0192828471
2011-07-20,-0.0009302662,0.0168745338
2011-07-21,0.0108158777,0.0158576017
2011-07-22,0.0061357266,0.0165191411
2011-07-25,-0.0126544892,0.0164991809
2011-07-26,-0.0076360144,0.0133967337
2011-07-27,-0.0335418993,0.0205936711
2011-07-28,0.0008797266,0.0187220646
2011-07-29,-0.0027562662,0.0202658998
2011-08-01,0.003250482,0.0183477352
2011-08-02,-0.0330056475,0.0219068765
2011-08-03,0.004087482,0.0258618051
2011-08-04,-0.075256741,0.0314365188
2011-08-05,-0.0184828705,0.0316764033
2011-08-08,-0.0924020072,0.0378712164
2011-08-09,0.0637330791,0.0465770528
2011-08-10,-0.0395602014,0.0384280649
2011-08-11,0.0564818129,0.0276095833
2011-08-12,0.0045329353,0.0261715523
2011-08-15,0.035646,0.0359018993
2011-08-16,-0.0241927266,0.0237760228
2011-08-17,-0.008829554,0.0185956256
2011-08-18,-0.0580270791,0.0272752096
2011-08-19,-0.0227143309,0.0221046305
2011-08-22,-0.0087695899,0.0242576733
2011-08-23,0.0538535827,0.0300680653
2011-08-24,0.0127154855,0.0274275861
2011-08-25,-0.0193887246,0.0233446856
2011-08-26,0.0255665145,0.0213130739
2011-08-29,0.0446848696,0.0225792527
2011-08-30,0.0019741159,0.0182931021
2011-08-31,0.000609942,0.0212023957
2011-09-01,-0.0245638116,0.0197825879
2011-09-02,-0.035638558,0.0227592442
2011-09-06,-0.0123439275,0.0189002298
2011-09-07,0.039092529,0.0221980822
2011-09-08,-0.0210313188,0.0206541937
2011-09-09,-0.0316891014,0.0173140015
2011-09-12,0.0049832391,0.0233238003
2011-09-13,0.0207770072,0.0207149363
2011-09-14,0.0147463841,0.0198903896
2011-09-15,0.0041597246,0.0218633113
2011-09-16,-0.0054731884,0.0288831785
2011-09-19,-0.0265206739,0.026487144
2011-09-20,-0.0224712029,0.0276085482
2011-09-21,-0.0315625217,0.0257999842
2011-09-22,-0.0438951594,0.027928858
2011-09-23,0.020172971,0.0300539664
2011-09-26,0.0065534638,0.0273990989
2011-09-27,0.0157894058,0.0256660466
2011-09-28,-0.040941029,0.0287846833
2011-09-29,-0.0047384928,0.0331477375
2011-09-30,-0.0264818406,0.0296202208
2011-10-03,-0.0675377971,0.0360351071
2011-10-04,0.0538419855,0.0508106511
2011-10-05,0.0308664058,0.0349443083
2011-10-06,0.0293561087,0.0283981969
2011-10-07,-0.0254557101,0.0273872315
2011-10-10,0.0346229783,0.026903471
2011-10-11,0.0004002826,0.0196708869
2011-10-12,0.0205821594,0.0231933449
2011-10-13,0.0084359058,0.024188162
2011-10-14,0.0250862826,0.028009087
2011-10-17,-0.0314357319,0.0316553657
2011-10-18,0.025877,0.0276595362
2011-10-19,-0.0260399565,0.0255850529
2011-10-20,0.0027939493,0.0213128759
2011-10-21,0.0174977899,0.0266198829
2011-10-24,0.0346161739,0.030705598
2011-10-25,-0.0370976957,0.0302439181
2011-10-26,0.0167532391,0.0265465904
2011-10-27,0.0551828623,0.0361798728
2011-10-28,0.0051382336,0.0216037059
2011-10-31,-0.0395045328,0.0342052666
2011-11-01,-0.0389006788,0.0271726301
2011-11-02,0.026101854,0.0282518441
2011-11-03,0.0191482117,0.0322492214
2011-11-04,0.0039605255,0.0328713244
2011-11-07,-0.0083308467,0.0220955526
